,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
234,658137488,Chrysler 300,Luxury,Automatic,132.74,137.11,2022-12-29,2022-12-30
164,636492688,Cadillac XTS  ,Luxury,Automatic,132.61,136.98,2022-12-29,2022-12-30
235,658190013,Chrysler 300,Luxury,Automatic,131.47,135.8,2022-12-29,2022-12-30
134,644861493,Cadillac XTS  ,Luxury,Automatic,127.63,131.84,2022-12-29,2022-12-30
188,646151293,Cadillac XTS,Luxury,Automatic,126.84,131.02,2022-12-29,2022-12-30
120,659534556,Chrysler 300,Luxury,Automatic,121.31,125.31,2022-12-29,2022-12-30
194,636472613,Cadillac XTS  ,Luxury,Automatic,121.08,125.07,2022-12-29,2022-12-30
122,643095306,Buick LaCrosse  ,Luxury,Automatic,120.04,124.0,2022-12-29,2022-12-30
139,642896921,Chrysler 300  ,Luxury,Automatic,120.04,124.0,2022-12-29,2022-12-30
224,658163273,Chrysler 300,Luxury,Automatic,118.77,122.68,2022-12-29,2022-12-30
77,644841863,Cadillac XTS  ,Luxury,Automatic,116.05,119.87,2022-12-29,2022-12-30
147,646141193,Cadillac XTS,Luxury,Automatic,115.33,119.13,2022-12-29,2022-12-30
95,735898091,Cadillac XTS  ,Luxury,Automatic,115.33,119.13,2022-12-29,2022-12-30
140,631553768,Lincoln Continental,Luxury,Automatic,110.73,114.38,2022-12-29,2022-12-30
107,638489136,Chrysler 300  ,Luxury,Automatic,109.9,113.52,2022-12-29,2022-12-30
128,638446461,Chrysler 300  ,Luxury,Automatic,109.9,113.52,2022-12-29,2022-12-30
104,636464758,Cadillac XTS  ,Luxury,Automatic,109.56,113.17,2022-12-29,2022-12-30
106,631938698,Buick LaCrosse  ,Luxury,Automatic,107.36,110.9,2022-12-29,2022-12-30
127,585207183,Chrysler 300  ,Luxury,Automatic,107.36,110.9,2022-12-29,2022-12-30
65,735895261,Cadillac XTS  ,Luxury,Automatic,103.79,107.21,2022-12-29,2022-12-30
334,673928006,Mercedes-Benz GLC,Luxury,Automatic,334.01,345.02,2022-12-30,2022-12-31
332,723428946,BMW 5 Series,Luxury,Automatic,306.77,316.88,2022-12-30,2022-12-31
211,644881573,Cadillac XTS  ,Luxury,Automatic,156.64,161.8,2022-12-30,2022-12-31
202,636479888,Cadillac XTS  ,Luxury,Automatic,149.89,154.83,2022-12-30,2022-12-31
175,646119413,Cadillac XTS,Luxury,Automatic,144.14,148.89,2022-12-30,2022-12-31
178,644901168,Cadillac XTS  ,Luxury,Automatic,139.23,143.82,2022-12-30,2022-12-31
236,658137488,Chrysler 300,Luxury,Automatic,132.74,137.11,2022-12-30,2022-12-31
167,636492688,Cadillac XTS  ,Luxury,Automatic,132.61,136.98,2022-12-30,2022-12-31
237,658190013,Chrysler 300,Luxury,Automatic,131.47,135.8,2022-12-30,2022-12-31
132,644861493,Cadillac XTS  ,Luxury,Automatic,127.63,131.84,2022-12-30,2022-12-31
189,646151293,Cadillac XTS,Luxury,Automatic,126.84,131.02,2022-12-30,2022-12-31
120,659534556,Chrysler 300,Luxury,Automatic,121.31,125.31,2022-12-30,2022-12-31
195,636472613,Cadillac XTS  ,Luxury,Automatic,121.08,125.07,2022-12-30,2022-12-31
139,642896921,Chrysler 300  ,Luxury,Automatic,120.04,124.0,2022-12-30,2022-12-31
122,643095306,Buick LaCrosse  ,Luxury,Automatic,120.04,124.0,2022-12-30,2022-12-31
226,658163273,Chrysler 300,Luxury,Automatic,118.77,122.68,2022-12-30,2022-12-31
78,644841863,Cadillac XTS  ,Luxury,Automatic,116.05,119.87,2022-12-30,2022-12-31
150,646141193,Cadillac XTS,Luxury,Automatic,115.33,119.13,2022-12-30,2022-12-31
94,735898091,Cadillac XTS  ,Luxury,Automatic,115.33,119.13,2022-12-30,2022-12-31
127,638446461,Chrysler 300  ,Luxury,Automatic,109.9,113.52,2022-12-30,2022-12-31
110,638489136,Chrysler 300  ,Luxury,Automatic,109.9,113.52,2022-12-30,2022-12-31
107,636464758,Cadillac XTS  ,Luxury,Automatic,109.56,113.17,2022-12-30,2022-12-31
141,631553768,Lincoln Continental,Luxury,Automatic,109.4,113.0,2022-12-30,2022-12-31
89,631938698,Buick LaCrosse  ,Luxury,Automatic,107.36,110.9,2022-12-30,2022-12-31
118,585207183,Chrysler 300  ,Luxury,Automatic,107.36,110.9,2022-12-30,2022-12-31
65,735895261,Cadillac XTS  ,Luxury,Automatic,103.79,107.21,2022-12-30,2022-12-31
322,673928006,Mercedes-Benz GLC,Luxury,Automatic,334.01,345.02,2022-12-31,2023-01-01
320,723428946,BMW 5 Series,Luxury,Automatic,306.77,316.88,2022-12-31,2023-01-01
206,644881573,Cadillac XTS  ,Luxury,Automatic,183.48,189.53,2022-12-31,2023-01-01
189,636479888,Cadillac XTS  ,Luxury,Automatic,176.58,182.4,2022-12-31,2023-01-01
187,646119413,Cadillac XTS,Luxury,Automatic,170.82,176.45,2022-12-31,2023-01-01
141,644901168,Cadillac XTS  ,Luxury,Automatic,166.09,171.56,2022-12-31,2023-01-01
164,636492688,Cadillac XTS  ,Luxury,Automatic,159.29,164.54,2022-12-31,2023-01-01
102,644861493,Cadillac XTS  ,Luxury,Automatic,154.49,159.58,2022-12-31,2023-01-01
129,646151293,Cadillac XTS,Luxury,Automatic,153.53,158.59,2022-12-31,2023-01-01
143,636472613,Cadillac XTS  ,Luxury,Automatic,147.77,152.64,2022-12-31,2023-01-01
184,658137488,Chrysler 300,Luxury,Automatic,147.29,152.14,2022-12-31,2023-01-01
185,658190013,Chrysler 300,Luxury,Automatic,146.02,150.83,2022-12-31,2023-01-01
69,644841863,Cadillac XTS  ,Luxury,Automatic,142.89,147.6,2022-12-31,2023-01-01
66,735898091,Cadillac XTS  ,Luxury,Automatic,142.0,146.68,2022-12-31,2023-01-01
100,646141193,Cadillac XTS,Luxury,Automatic,142.0,146.68,2022-12-31,2023-01-01
86,631553768,Lincoln Continental,Luxury,Automatic,139.26,143.85,2022-12-31,2023-01-01
62,636464758,Cadillac XTS  ,Luxury,Automatic,136.23,140.72,2022-12-31,2023-01-01
46,659534556,Chrysler 300,Luxury,Automatic,135.86,140.34,2022-12-31,2023-01-01
83,642896921,Chrysler 300  ,Luxury,Automatic,134.59,139.02,2022-12-31,2023-01-01
40,643095306,Buick LaCrosse  ,Luxury,Automatic,134.59,139.02,2022-12-31,2023-01-01
112,658163273,Chrysler 300,Luxury,Automatic,133.32,137.71,2022-12-31,2023-01-01
45,735895261,Cadillac XTS  ,Luxury,Automatic,130.48,134.78,2022-12-31,2023-01-01
23,638489136,Chrysler 300  ,Luxury,Automatic,124.45,128.55,2022-12-31,2023-01-01
59,638446461,Chrysler 300  ,Luxury,Automatic,124.45,128.55,2022-12-31,2023-01-01
19,631938698,Buick LaCrosse  ,Luxury,Automatic,121.91,125.93,2022-12-31,2023-01-01
39,585207183,Chrysler 300  ,Luxury,Automatic,121.91,125.93,2022-12-31,2023-01-01
287,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-01,2023-01-02
277,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-01,2023-01-02
216,644881573,Cadillac XTS  ,Luxury,Automatic,183.48,189.53,2023-01-01,2023-01-02
195,636479888,Cadillac XTS  ,Luxury,Automatic,176.58,182.4,2023-01-01,2023-01-02
193,646119413,Cadillac XTS,Luxury,Automatic,170.82,176.45,2023-01-01,2023-01-02
188,644901168,Cadillac XTS  ,Luxury,Automatic,166.09,171.56,2023-01-01,2023-01-02
174,636492688,Cadillac XTS  ,Luxury,Automatic,159.29,164.54,2023-01-01,2023-01-02
108,644861493,Cadillac XTS  ,Luxury,Automatic,154.49,159.58,2023-01-01,2023-01-02
137,646151293,Cadillac XTS,Luxury,Automatic,153.53,158.59,2023-01-01,2023-01-02
149,636472613,Cadillac XTS  ,Luxury,Automatic,147.77,152.64,2023-01-01,2023-01-02
151,658137488,Chrysler 300,Luxury,Automatic,147.29,152.14,2023-01-01,2023-01-02
152,658190013,Chrysler 300,Luxury,Automatic,146.02,150.83,2023-01-01,2023-01-02
73,644841863,Cadillac XTS  ,Luxury,Automatic,142.89,147.6,2023-01-01,2023-01-02
69,735898091,Cadillac XTS  ,Luxury,Automatic,142.0,146.68,2023-01-01,2023-01-02
106,646141193,Cadillac XTS,Luxury,Automatic,142.0,146.68,2023-01-01,2023-01-02
91,631553768,Lincoln Continental,Luxury,Automatic,139.26,143.85,2023-01-01,2023-01-02
63,636464758,Cadillac XTS  ,Luxury,Automatic,136.23,140.72,2023-01-01,2023-01-02
42,659534556,Chrysler 300,Luxury,Automatic,135.86,140.34,2023-01-01,2023-01-02
84,642896921,Chrysler 300  ,Luxury,Automatic,134.59,139.02,2023-01-01,2023-01-02
39,643095306,Buick LaCrosse  ,Luxury,Automatic,134.59,139.02,2023-01-01,2023-01-02
117,658163273,Chrysler 300,Luxury,Automatic,133.32,137.71,2023-01-01,2023-01-02
43,735895261,Cadillac XTS  ,Luxury,Automatic,130.48,134.78,2023-01-01,2023-01-02
58,638446461,Chrysler 300  ,Luxury,Automatic,124.45,128.55,2023-01-01,2023-01-02
25,638489136,Chrysler 300  ,Luxury,Automatic,124.45,128.55,2023-01-01,2023-01-02
18,631938698,Buick LaCrosse  ,Luxury,Automatic,121.91,125.93,2023-01-01,2023-01-02
37,585207183,Chrysler 300  ,Luxury,Automatic,121.91,125.93,2023-01-01,2023-01-02
315,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-02,2023-01-03
318,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-02,2023-01-03
238,644881573,Cadillac XTS  ,Luxury,Automatic,160.05,165.32,2023-01-02,2023-01-03
233,636479888,Cadillac XTS  ,Luxury,Automatic,153.29,158.34,2023-01-02,2023-01-03
207,646119413,Cadillac XTS,Luxury,Automatic,147.52,152.38,2023-01-02,2023-01-03
208,644901168,Cadillac XTS  ,Luxury,Automatic,142.65,147.35,2023-01-02,2023-01-03
174,636492688,Cadillac XTS  ,Luxury,Automatic,136.0,140.48,2023-01-02,2023-01-03
192,644861493,Cadillac XTS  ,Luxury,Automatic,131.03,135.35,2023-01-02,2023-01-03
163,646151293,Cadillac XTS,Luxury,Automatic,130.22,134.51,2023-01-02,2023-01-03
170,658137488,Chrysler 300,Luxury,Automatic,125.63,129.77,2023-01-02,2023-01-03
159,636472613,Cadillac XTS  ,Luxury,Automatic,124.48,128.58,2023-01-02,2023-01-03
172,658190013,Chrysler 300,Luxury,Automatic,124.38,128.48,2023-01-02,2023-01-03
86,644841863,Cadillac XTS  ,Luxury,Automatic,119.45,123.39,2023-01-02,2023-01-03
112,646141193,Cadillac XTS,Luxury,Automatic,118.71,122.62,2023-01-02,2023-01-03
78,735898091,Cadillac XTS  ,Luxury,Automatic,118.71,122.62,2023-01-02,2023-01-03
61,659534556,Chrysler 300,Luxury,Automatic,114.22,117.98,2023-01-02,2023-01-03
69,636464758,Cadillac XTS  ,Luxury,Automatic,112.95,116.67,2023-01-02,2023-01-03
84,642896921,Chrysler 300  ,Luxury,Automatic,112.95,116.67,2023-01-02,2023-01-03
52,643095306,Buick LaCrosse  ,Luxury,Automatic,112.95,116.67,2023-01-02,2023-01-03
95,631553768,Lincoln Continental,Luxury,Automatic,111.83,115.51,2023-01-02,2023-01-03
143,658163273,Chrysler 300,Luxury,Automatic,111.68,115.36,2023-01-02,2023-01-03
55,735895261,Cadillac XTS  ,Luxury,Automatic,107.17,110.7,2023-01-02,2023-01-03
30,638489136,Chrysler 300  ,Luxury,Automatic,102.8,106.19,2023-01-02,2023-01-03
64,638446461,Chrysler 300  ,Luxury,Automatic,102.8,106.19,2023-01-02,2023-01-03
11,631938698,Buick LaCrosse  ,Luxury,Automatic,100.27,103.57,2023-01-02,2023-01-03
20,585207183,Chrysler 300  ,Luxury,Automatic,100.27,103.57,2023-01-02,2023-01-03
312,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-03,2023-01-04
318,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-03,2023-01-04
232,644881573,Cadillac XTS  ,Luxury,Automatic,160.05,165.32,2023-01-03,2023-01-04
248,636479888,Cadillac XTS  ,Luxury,Automatic,153.29,158.34,2023-01-03,2023-01-04
206,646119413,Cadillac XTS,Luxury,Automatic,147.52,152.38,2023-01-03,2023-01-04
208,644901168,Cadillac XTS  ,Luxury,Automatic,142.65,147.35,2023-01-03,2023-01-04
202,636492688,Cadillac XTS  ,Luxury,Automatic,136.0,140.48,2023-01-03,2023-01-04
189,644861493,Cadillac XTS  ,Luxury,Automatic,131.03,135.35,2023-01-03,2023-01-04
169,646151293,Cadillac XTS,Luxury,Automatic,130.22,134.51,2023-01-03,2023-01-04
166,658137488,Chrysler 300,Luxury,Automatic,125.63,129.77,2023-01-03,2023-01-04
159,636472613,Cadillac XTS  ,Luxury,Automatic,124.48,128.58,2023-01-03,2023-01-04
168,658190013,Chrysler 300,Luxury,Automatic,124.38,128.48,2023-01-03,2023-01-04
88,644841863,Cadillac XTS  ,Luxury,Automatic,119.45,123.39,2023-01-03,2023-01-04
108,646141193,Cadillac XTS,Luxury,Automatic,118.71,122.62,2023-01-03,2023-01-04
81,735898091,Cadillac XTS  ,Luxury,Automatic,118.71,122.62,2023-01-03,2023-01-04
60,659534556,Chrysler 300,Luxury,Automatic,114.22,117.98,2023-01-03,2023-01-04
52,643095306,Buick LaCrosse  ,Luxury,Automatic,112.95,116.67,2023-01-03,2023-01-04
86,642896921,Chrysler 300  ,Luxury,Automatic,112.95,116.67,2023-01-03,2023-01-04
69,636464758,Cadillac XTS  ,Luxury,Automatic,112.95,116.67,2023-01-03,2023-01-04
92,631553768,Lincoln Continental,Luxury,Automatic,111.83,115.51,2023-01-03,2023-01-04
139,658163273,Chrysler 300,Luxury,Automatic,111.68,115.36,2023-01-03,2023-01-04
56,735895261,Cadillac XTS  ,Luxury,Automatic,107.17,110.7,2023-01-03,2023-01-04
30,638489136,Chrysler 300  ,Luxury,Automatic,102.8,106.19,2023-01-03,2023-01-04
65,638446461,Chrysler 300  ,Luxury,Automatic,102.8,106.19,2023-01-03,2023-01-04
20,585207183,Chrysler 300  ,Luxury,Automatic,100.27,103.57,2023-01-03,2023-01-04
12,631938698,Buick LaCrosse  ,Luxury,Automatic,100.27,103.57,2023-01-03,2023-01-04
312,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-04,2023-01-05
313,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-04,2023-01-05
237,644881573,Cadillac XTS  ,Luxury,Automatic,157.08,162.26,2023-01-04,2023-01-05
235,636479888,Cadillac XTS  ,Luxury,Automatic,150.34,155.29,2023-01-04,2023-01-05
225,646119413,Cadillac XTS,Luxury,Automatic,144.59,149.35,2023-01-04,2023-01-05
207,644901168,Cadillac XTS  ,Luxury,Automatic,139.69,144.29,2023-01-04,2023-01-05
193,636492688,Cadillac XTS  ,Luxury,Automatic,133.07,137.45,2023-01-04,2023-01-05
174,644861493,Cadillac XTS  ,Luxury,Automatic,128.08,132.3,2023-01-04,2023-01-05
161,646151293,Cadillac XTS,Luxury,Automatic,127.29,131.48,2023-01-04,2023-01-05
167,658137488,Chrysler 300,Luxury,Automatic,125.8,129.95,2023-01-04,2023-01-05
169,658190013,Chrysler 300,Luxury,Automatic,124.54,128.64,2023-01-04,2023-01-05
143,636472613,Cadillac XTS  ,Luxury,Automatic,121.54,125.54,2023-01-04,2023-01-05
92,644841863,Cadillac XTS  ,Luxury,Automatic,116.5,120.34,2023-01-04,2023-01-05
80,735898091,Cadillac XTS  ,Luxury,Automatic,115.77,119.58,2023-01-04,2023-01-05
109,646141193,Cadillac XTS,Luxury,Automatic,115.77,119.58,2023-01-04,2023-01-05
63,659534556,Chrysler 300,Luxury,Automatic,114.39,118.16,2023-01-04,2023-01-05
95,642896921,Chrysler 300  ,Luxury,Automatic,113.12,116.85,2023-01-04,2023-01-05
56,643095306,Buick LaCrosse  ,Luxury,Automatic,113.12,116.85,2023-01-04,2023-01-05
141,658163273,Chrysler 300,Luxury,Automatic,111.85,115.54,2023-01-04,2023-01-05
99,631553768,Lincoln Continental,Luxury,Automatic,111.66,115.34,2023-01-04,2023-01-05
68,636464758,Cadillac XTS  ,Luxury,Automatic,110.02,113.65,2023-01-04,2023-01-05
54,735895261,Cadillac XTS  ,Luxury,Automatic,104.23,107.66,2023-01-04,2023-01-05
69,638446461,Chrysler 300  ,Luxury,Automatic,102.96,106.35,2023-01-04,2023-01-05
31,638489136,Chrysler 300  ,Luxury,Automatic,102.96,106.35,2023-01-04,2023-01-05
20,585207183,Chrysler 300  ,Luxury,Automatic,100.43,103.74,2023-01-04,2023-01-05
12,631938698,Buick LaCrosse  ,Luxury,Automatic,100.43,103.74,2023-01-04,2023-01-05
309,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-05,2023-01-06
311,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-05,2023-01-06
225,644881573,Cadillac XTS  ,Luxury,Automatic,161.35,166.67,2023-01-05,2023-01-06
218,636479888,Cadillac XTS  ,Luxury,Automatic,154.6,159.69,2023-01-05,2023-01-06
224,646119413,Cadillac XTS,Luxury,Automatic,148.83,153.73,2023-01-05,2023-01-06
211,644901168,Cadillac XTS  ,Luxury,Automatic,143.95,148.69,2023-01-05,2023-01-06
214,636492688,Cadillac XTS  ,Luxury,Automatic,137.29,141.81,2023-01-05,2023-01-06
178,644861493,Cadillac XTS  ,Luxury,Automatic,132.36,136.72,2023-01-05,2023-01-06
168,646151293,Cadillac XTS,Luxury,Automatic,131.54,135.87,2023-01-05,2023-01-06
192,658137488,Chrysler 300,Luxury,Automatic,130.49,134.79,2023-01-05,2023-01-06
194,658190013,Chrysler 300,Luxury,Automatic,129.22,133.48,2023-01-05,2023-01-06
150,636472613,Cadillac XTS  ,Luxury,Automatic,125.77,129.91,2023-01-05,2023-01-06
99,644841863,Cadillac XTS  ,Luxury,Automatic,120.75,124.73,2023-01-05,2023-01-06
138,646141193,Cadillac XTS,Luxury,Automatic,120.0,123.95,2023-01-05,2023-01-06
88,735898091,Cadillac XTS  ,Luxury,Automatic,120.0,123.95,2023-01-05,2023-01-06
127,642896921,Chrysler 300  ,Luxury,Automatic,117.81,121.69,2023-01-05,2023-01-06
155,658163273,Chrysler 300,Luxury,Automatic,116.53,120.37,2023-01-05,2023-01-06
95,636464758,Cadillac XTS  ,Luxury,Automatic,114.23,117.99,2023-01-05,2023-01-06
74,659534556,Chrysler 300,Luxury,Automatic,114.15,117.91,2023-01-05,2023-01-06
69,643095306,Buick LaCrosse  ,Luxury,Automatic,112.87,116.59,2023-01-05,2023-01-06
103,631553768,Lincoln Continental,Luxury,Automatic,111.06,114.72,2023-01-05,2023-01-06
62,735895261,Cadillac XTS  ,Luxury,Automatic,108.49,112.06,2023-01-05,2023-01-06
90,638446461,Chrysler 300  ,Luxury,Automatic,107.65,111.2,2023-01-05,2023-01-06
81,585207183,Chrysler 300  ,Luxury,Automatic,105.11,108.57,2023-01-05,2023-01-06
45,638489136,Chrysler 300  ,Luxury,Automatic,102.73,106.11,2023-01-05,2023-01-06
15,631938698,Buick LaCrosse  ,Luxury,Automatic,100.19,103.49,2023-01-05,2023-01-06
317,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-01-06,2023-01-07
305,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-01-06,2023-01-07
190,644881573,Cadillac XTS  ,Luxury,Automatic,161.62,166.95,2023-01-06,2023-01-07
197,636479888,Cadillac XTS  ,Luxury,Automatic,154.86,159.96,2023-01-06,2023-01-07
195,646119413,Cadillac XTS,Luxury,Automatic,149.09,154.0,2023-01-06,2023-01-07
159,644901168,Cadillac XTS  ,Luxury,Automatic,144.23,148.98,2023-01-06,2023-01-07
182,636492688,Cadillac XTS  ,Luxury,Automatic,137.57,142.1,2023-01-06,2023-01-07
98,644861493,Cadillac XTS  ,Luxury,Automatic,132.63,137.0,2023-01-06,2023-01-07
204,658137488,Chrysler 300,Luxury,Automatic,132.55,136.92,2023-01-06,2023-01-07
129,646151293,Cadillac XTS,Luxury,Automatic,131.81,136.15,2023-01-06,2023-01-07
206,658190013,Chrysler 300,Luxury,Automatic,131.28,135.61,2023-01-06,2023-01-07
143,636472613,Cadillac XTS  ,Luxury,Automatic,126.04,130.19,2023-01-06,2023-01-07
51,644841863,Cadillac XTS  ,Luxury,Automatic,121.03,125.02,2023-01-06,2023-01-07
74,735898091,Cadillac XTS  ,Luxury,Automatic,120.28,124.24,2023-01-06,2023-01-07
106,646141193,Cadillac XTS,Luxury,Automatic,120.28,124.24,2023-01-06,2023-01-07
110,642896921,Chrysler 300  ,Luxury,Automatic,119.85,123.8,2023-01-06,2023-01-07
65,659534556,Chrysler 300,Luxury,Automatic,119.83,123.78,2023-01-06,2023-01-07
174,658163273,Chrysler 300,Luxury,Automatic,118.58,122.49,2023-01-06,2023-01-07
58,643095306,Buick LaCrosse  ,Luxury,Automatic,118.56,122.47,2023-01-06,2023-01-07
99,631553768,Lincoln Continental,Luxury,Automatic,117.38,121.25,2023-01-06,2023-01-07
57,636464758,Cadillac XTS  ,Luxury,Automatic,114.53,118.3,2023-01-06,2023-01-07
76,638446461,Chrysler 300  ,Luxury,Automatic,109.71,113.32,2023-01-06,2023-01-07
47,735895261,Cadillac XTS  ,Luxury,Automatic,108.76,112.34,2023-01-06,2023-01-07
35,638489136,Chrysler 300  ,Luxury,Automatic,108.41,111.98,2023-01-06,2023-01-07
61,585207183,Chrysler 300  ,Luxury,Automatic,107.17,110.7,2023-01-06,2023-01-07
29,631938698,Buick LaCrosse  ,Luxury,Automatic,105.87,109.36,2023-01-06,2023-01-07
317,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-01-07,2023-01-08
316,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-01-07,2023-01-08
224,644881573,Cadillac XTS  ,Luxury,Automatic,157.08,162.26,2023-01-07,2023-01-08
235,636479888,Cadillac XTS  ,Luxury,Automatic,150.34,155.29,2023-01-07,2023-01-08
208,646119413,Cadillac XTS,Luxury,Automatic,144.59,149.35,2023-01-07,2023-01-08
202,644901168,Cadillac XTS  ,Luxury,Automatic,139.69,144.29,2023-01-07,2023-01-08
151,636492688,Cadillac XTS  ,Luxury,Automatic,133.07,137.45,2023-01-07,2023-01-08
163,644861493,Cadillac XTS  ,Luxury,Automatic,128.08,132.3,2023-01-07,2023-01-08
144,646151293,Cadillac XTS,Luxury,Automatic,127.29,131.48,2023-01-07,2023-01-08
170,658137488,Chrysler 300,Luxury,Automatic,125.8,129.95,2023-01-07,2023-01-08
172,658190013,Chrysler 300,Luxury,Automatic,124.54,128.64,2023-01-07,2023-01-08
137,636472613,Cadillac XTS  ,Luxury,Automatic,121.54,125.54,2023-01-07,2023-01-08
81,644841863,Cadillac XTS  ,Luxury,Automatic,116.5,120.34,2023-01-07,2023-01-08
74,735898091,Cadillac XTS  ,Luxury,Automatic,115.77,119.58,2023-01-07,2023-01-08
105,646141193,Cadillac XTS,Luxury,Automatic,115.77,119.58,2023-01-07,2023-01-08
61,659534556,Chrysler 300,Luxury,Automatic,114.39,118.16,2023-01-07,2023-01-08
55,643095306,Buick LaCrosse  ,Luxury,Automatic,113.12,116.85,2023-01-07,2023-01-08
90,642896921,Chrysler 300  ,Luxury,Automatic,113.12,116.85,2023-01-07,2023-01-08
140,658163273,Chrysler 300,Luxury,Automatic,111.85,115.54,2023-01-07,2023-01-08
92,631553768,Lincoln Continental,Luxury,Automatic,111.66,115.34,2023-01-07,2023-01-08
68,636464758,Cadillac XTS  ,Luxury,Automatic,110.02,113.65,2023-01-07,2023-01-08
52,735895261,Cadillac XTS  ,Luxury,Automatic,104.23,107.66,2023-01-07,2023-01-08
33,638489136,Chrysler 300  ,Luxury,Automatic,102.96,106.35,2023-01-07,2023-01-08
65,638446461,Chrysler 300  ,Luxury,Automatic,102.96,106.35,2023-01-07,2023-01-08
23,585207183,Chrysler 300  ,Luxury,Automatic,100.43,103.74,2023-01-07,2023-01-08
11,631938698,Buick LaCrosse  ,Luxury,Automatic,100.43,103.74,2023-01-07,2023-01-08
310,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,271.94,2023-01-08,2023-01-09
314,723428946,BMW 5 Series,Luxury,Automatic,241.94,249.91,2023-01-08,2023-01-09
220,644881573,Cadillac XTS  ,Luxury,Automatic,157.08,162.26,2023-01-08,2023-01-09
233,636479888,Cadillac XTS  ,Luxury,Automatic,150.34,155.29,2023-01-08,2023-01-09
206,646119413,Cadillac XTS,Luxury,Automatic,144.59,149.35,2023-01-08,2023-01-09
200,644901168,Cadillac XTS  ,Luxury,Automatic,139.69,144.29,2023-01-08,2023-01-09
150,636492688,Cadillac XTS  ,Luxury,Automatic,133.07,137.45,2023-01-08,2023-01-09
159,644861493,Cadillac XTS  ,Luxury,Automatic,128.08,132.3,2023-01-08,2023-01-09
144,646151293,Cadillac XTS,Luxury,Automatic,127.29,131.48,2023-01-08,2023-01-09
167,658137488,Chrysler 300,Luxury,Automatic,125.8,129.95,2023-01-08,2023-01-09
169,658190013,Chrysler 300,Luxury,Automatic,124.54,128.64,2023-01-08,2023-01-09
134,636472613,Cadillac XTS  ,Luxury,Automatic,121.54,125.54,2023-01-08,2023-01-09
82,644841863,Cadillac XTS  ,Luxury,Automatic,116.5,120.34,2023-01-08,2023-01-09
